,Date,Adj Close
0,2019-07-02,74.94020080566406
1,2019-07-03,76.11966705322266
2,2019-07-05,75.07896423339844
3,2019-07-08,73.1858901977539
4,2019-07-09,72.79933166503906
5,2019-07-10,72.72004699707031
6,2019-07-11,71.10448455810547
7,2019-07-12,71.01529693603516
8,2019-07-15,69.9250259399414
9,2019-07-16,69.33033752441406
10,2019-07-17,68.97352600097656
11,2019-07-18,69.50874328613281
12,2019-07-19,68.09141540527344
13,2019-07-22,68.47795867919922
14,2019-07-23,69.27088165283203
15,2019-07-24,68.963623046875
16,2019-07-25,69.23123168945312
17,2019-07-26,68.88433837890625
18,2019-07-29,69.74662780761719
19,2019-07-30,69.52857971191406
20,2019-07-31,68.79512786865234
21,2019-08-01,68.59689331054688
22,2019-08-02,67.4769058227539
23,2019-08-05,65.27657318115234
24,2019-08-06,67.06063842773438
25,2019-08-07,67.36788177490234
26,2019-08-08,68.87442016601562
27,2019-08-09,68.03195190429688
28,2019-08-12,66.03974151611328
29,2019-08-13,67.04080963134766
30,2019-08-14,65.00896453857422
31,2019-08-15,68.97352600097656
32,2019-08-16,70.45033264160156
33,2019-08-19,71.1144027709961
34,2019-08-20,70.48998260498047
35,2019-08-21,71.56040954589844
36,2019-08-22,71.10448455810547
37,2019-08-23,68.93389129638672
38,2019-08-26,69.02308654785156
39,2019-08-27,68.86450958251953
40,2019-08-28,69.3204345703125
41,2019-08-29,70.07369232177734
42,2019-08-30,70.48006439208984
43,2019-09-03,69.7862777709961
44,2019-09-04,70.23228454589844
45,2019-09-05,72.86872100830078
46,2019-09-06,73.62198638916016
47,2019-09-09,73.52287292480469
48,2019-09-10,74.1076431274414
49,2019-09-11,76.30797576904297
50,2019-09-12,76.88284301757812
51,2019-09-13,77.20991516113281
52,2019-09-16,76.46656036376953
53,2019-09-17,75.72319793701172
54,2019-09-18,76.88284301757812
55,2019-09-19,77.37841033935547
56,2019-09-20,77.279296875
57,2019-09-23,77.36849975585938
58,2019-09-24,75.2970199584961
59,2019-09-25,75.6538314819336
60,2019-09-26,75.8421401977539
61,2019-09-27,75.71329498291016
62,2019-09-30,76.11457824707031
63,2019-10-01,74.33661651611328
64,2019-10-02,72.85664367675781
65,2019-10-03,73.3731460571289
66,2019-10-04,75.36962127685547
67,2019-10-07,74.5948715209961
68,2019-10-08,72.0024185180664
69,2019-10-09,72.97583770751953
70,2019-10-10,73.50226593017578
71,2019-10-11,74.79352569580078
72,2019-10-14,74.67433166503906
73,2019-10-15,75.2405014038086
74,2019-10-16,74.76371765136719
75,2019-10-17,74.41607666015625
76,2019-10-18,74.06843566894531
77,2019-10-21,74.97232055664062
78,2019-10-22,74.18762969970703
79,2019-10-23,74.47567749023438
80,2019-10-24,74.49554443359375
81,2019-10-25,74.88291931152344
82,2019-10-28,75.63780975341797
83,2019-10-29,75.65767669677734
84,2019-10-30,75.6080093383789
85,2019-10-31,75.2405014038086
86,2019-11-01,76.4522933959961
87,2019-11-04,76.22383117675781
88,2019-11-05,75.0418472290039
89,2019-11-06,75.28023529052734
90,2019-11-07,75.39942169189453
91,2019-11-08,76.12451171875
92,2019-11-11,76.33309936523438
93,2019-11-12,76.5317611694336
94,2019-11-13,76.6410140991211
95,2019-11-14,76.24371337890625
96,2019-11-15,77.7336196899414
97,2019-11-18,77.415771484375
98,2019-11-19,78.75668334960938
